Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition 
47,Non-Travel,Research & Development,2.0,1,Medical,Male,Research Scientist,Married,58304.0,1.0,11,8.0,2,10.0,4.0,10,9,9,1
30,Travel_Rarely,Sales,10.0,4,Marketing,Male,Laboratory Technician,Married,87220.0,1.0,17,8.0,1,10.0,3.0,10,0,8,0
45,Travel_Frequently,Research & Development,3.0,1,Medical,Female,Sales Executive,Divorced,35515.0,1.0,13,8.0,0,24.0,6.0,24,9,11,0
30,Non-Travel,Research & Development,17.0,4,Life Sciences,Male,Healthcare Representative,Single,64300.0,1.0,12,8.0,1,12.0,2.0,11,5,8,0
34,Travel_Rarely,Sales,6.0,2,Life Sciences,Male,Research Director,Married,102954.0,1.0,12,8.0,1,6.0,4.0,6,1,3,0
22,Travel_Rarely,Research & Development,2.0,3,Other,Male,Research Scientist,Married,49680.0,1.0,14,8.0,0,1.0,3.0,1,0,0,1
32,Non-Travel,Research & Development,22.0,3,Life Sciences,Male,Sales Executive,Divorced,44500.0,0.0,13,8.0,0,4.0,3.0,3,0,2,0
36,Travel_Rarely,Research & Development,27.0,3,Technical Degree,Female,Research Scientist,Married,50560.0,7.0,12,8.0,0,15.0,2.0,12,5,7,0
23,Travel_Rarely,Research & Development,3.0,4,Medical,Female,Manager,Single,49360.0,0.0,19,8.0,1,5.0,2.0,4,1,2,0
32,Travel_Rarely,Research & Development,7.0,3,Technical Degree,Male,Healthcare Representative,Single,24720.0,7.0,13,8.0,0,10.0,2.0,7,0,63,0
34,Travel_Frequently,Sales,18.0,1,Marketing,Male,Research Director,Divorced,20010.0,9.0,22,8.0,1,11.0,5.0,3,0,2,1
52,Travel_Rarely,Research & Development,27.0,2,Life Sciences,Female,Sales Representative,Married,33750.0,2.0,21,8.0,0,28.0,2.0,5,0,4,0
30,Travel_Rarely,Research & Development,9.0,3,Life Sciences,Male,Sales Executive,Divorced,52090.0,7.0,14,8.0,1,10.0,3.0,8,7,7,0
42,Travel_Rarely,Research & Development,28.0,4,Life Sciences,Female,Manufacturing Director,Married,26450.0,1.0,15,8.0,0,10.0,5.0,10,2,2,0
34,Travel_Rarely,Research & Development,28.0,3,Technical Degree,Male,Laboratory Technician,Divorced,108613.0,0.0,11,8.0,3,3.0,1.0,2,1,2,0
42,Travel_Rarely,Research & Development,1.0,2,Life Sciences,Male,Laboratory Technician,Single,30861.0,7.0,21,8.0,1,9.0,3.0,6,1,5,0
25,Travel_Rarely,Research & Development,6.0,2,Medical,Female,Research Scientist,Married,20450.0,3.0,19,8.0,0,7.0,3.0,3,1,2,0
29,Travel_Rarely,Research & Development,2.0,2,Life Sciences,Male,Research Scientist,Married,192370.0,9.0,11,8.0,1,9.0,2.0,5,1,2,0
45,Non-Travel,Sales,2.0,3,Medical,Female,Sales Executive,Married,66440.0,1.0,12,8.0,0,9.0,3.0,9,0,8,0
40,Travel_Rarely,Sales,7.0,3,Life Sciences,Male,Manufacturing Director,Single,105641.0,1.0,11,8.0,1,21.0,6.0,21,12,8,0
34,Travel_Rarely,Sales,10.0,2,Life Sciences,Female,Sales Executive,Single,77790.0,5.0,12,8.0,1,6.0,2.0,2,2,2,0
55,Travel_Rarely,Research & Development,2.0,3,Medical,Female,Sales Executive,Single,120310.0,3.0,11,8.0,0,37.0,5.0,10,7,7,0
55,Travel_Rarely,Research & Development,3.0,3,Life Sciences,Female,Laboratory Technician,Married,74410.0,3.0,12,8.0,1,24.0,4.0,1,1,0,0
24,Non-Travel,Sales,2.0,5,Marketing,Female,Manufacturing Director,Divorced,81890.0,1.0,14,8.0,1,1.0,3.0,1,0,0,0
56,Travel_Rarely,Human Resources,1.0,2,Medical,Female,Sales Executive,Single,25733.0,1.0,21,8.0,0,5.0,3.0,4,1,0,1
34,Travel_Frequently,Sales,29.0,4,Marketing,Male,Research Scientist,Single,115100.0,0.0,14,8.0,1,7.0,5.0,6,0,4,0
21,Travel_Rarely,Research & Development,1.0,3,Medical,Male,Sales Executive,Single,104000.0,1.0,13,8.0,1,1.0,2.0,1,0,0,1
34,Travel_Rarely,Sales,10.0,4,Medical,Female,Laboratory Technician,Married,28170.0,0.0,15,8.0,1,2.0,3.0,1,0,0,0
18,Travel_Frequently,Research & Development,4.0,5,Medical,Male,Research Director,Single,24790.0,1.0,12,8.0,1,0.0,2.0,0,0,0,1
46,Travel_Frequently,Research & Development,21.0,3,Technical Degree,Male,Sales Executive,Single,40844.0,4.0,14,8.0,1,14.0,2.0,9,0,8,0
29,Travel_Rarely,Research & Development,2.0,2,Life Sciences,Male,Research Scientist,Married,192370.0,9.0,106,8.0,1,9.0,2.0,5,1,2,0
28,Travel_Frequently,Sales,7.0,4,Life Sciences,Male,Manager,Divorced,52530.0,1.0,15,8.0,0,3.0,2.0,3,0,2,0
32,Travel_Rarely,Research & Development,9.0,1,Medical,Female,Research Scientist,Single,46270.0,8.0,17,8.0,1,8.0,2.0,1,0,0,0
54,Travel_Rarely,Research & Development,5.0,2,Life Sciences,Female,Sales Executive,Married,40140.0,2.0,19,8.0,1,16.0,4.0,9,7,1,0
32,Travel_Rarely,Research & Development,4.0,2,Technical Degree,Male,Manufacturing Director,Single,53630.0,1.0,13,8.0,0,6.0,4.0,6,4,1,0
33,Travel_Rarely,Sales,8.0,3,Life Sciences,Male,Manufacturing Director,Divorced,38150.0,3.0,11,8.0,1,7.0,3.0,4,0,3,0
43,Travel_Frequently,Sales,2.0,2,Life Sciences,Male,Sales Executive,Single,32110.0,4.0,13,8.0,0,18.0,2.0,3,1,2,0
26,Travel_Rarely,Human Resources,3.0,1,Technical Degree,Female,Sales Executive,Married,65780.0,0.0,15,8.0,2,6.0,2.8093203883495144,5,1,4,1
36,Travel_Rarely,Research & Development,7.0,3,Life Sciences,Male,Sales Executive,Married,92040.0,6.0,23,8.0,1,17.0,2.0,7,7,7,0
52,Travel_Rarely,Sales,2.0,1,Medical,Male,Laboratory Technician,Divorced,99800.0,3.0,11,8.0,1,18.0,2.0,10,6,9,0
39,Travel_Rarely,Research & Development,17.0,4,Technical Degree,Female,Healthcare Representative,Married,104750.0,3.0,11,8.0,1,8.0,3.0,5,1,4,0
27,Travel_Rarely,Sales,10.0,3,Marketing,Male,Research Director,Single,59930.0,0.0,14,8.0,1,5.0,3.0,4,1,1,0
34,Travel_Frequently,Sales,17.0,1,Marketing,Male,Research Director,Divorced,20010.0,9.0,22,8.0,1,11.0,5.0,3,0,2,1
28,Travel_Rarely,Research & Development,30.0,2,Life Sciences,Male,Laboratory Technician,Married,68520.0,1.0,18,8.0,1,1.0,2.0,1,0,0,0
29,Travel_Frequently,Research & Development,7.0,2,Medical,Male,Human Resources,Married,41150.0,1.0,11,8.0,0,11.0,1.0,11,3,10,0
39,Travel_Rarely,Sales,10.0,3,Marketing,Female,Research Director,Married,26840.0,4.0,12,8.0,0,7.0,2.0,5,1,0,0
35,Travel_Rarely,Research & Development,16.0,3,Medical,Female,Healthcare Representative,Single,23940.0,1.0,16,8.0,1,9.0,3.0,9,1,7,0
34,Travel_Rarely,Sales,14.0,2,Technical Degree,Female,Sales Executive,Married,22570.0,2.0,14,8.0,1,9.0,2.0,5,1,0,0
30,Travel_Frequently,Research & Development,10.0,3,Life Sciences,Female,Healthcare Representative,Divorced,29051.0,1.0,24,8.0,0,10.0,2.0,10,0,9,0
34,Travel_Rarely,Sales,14.0,4,Medical,Male,Sales Representative,Single,74910.0,0.0,14,8.0,1,4.0,3.0,3,0,2,0
40,Travel_Rarely,Sales,9.0,1,Other,Male,Laboratory Technician,Single,59850.0,2.0,13,8.0,3,9.0,1.0,5,1,0,1
31,Travel_Frequently,Research & Development,30.0,3,Life Sciences,Female,Healthcare Representative,Single,25150.0,1.0,14,8.0,0,7.0,3.0,7,7,7,1
48,Travel_Rarely,Research & Development,1.0,4,Life Sciences,Female,Laboratory Technician,Single,132370.0,5.0,13,8.0,1,7.0,2.0,1,0,0,0
37,Travel_Rarely,Research & Development,8.0,3,Life Sciences,Female,Research Scientist,Married,29940.0,1.0,104,8.0,0,8.0,2.0,8,1,7,0
57,Travel_Rarely,Research & Development,22.0,4,Life Sciences,Male,Research Scientist,Married,191610.0,2.0,18,8.0,0,15.0,2.0,3,1,2,0
55,Travel_Frequently,Research & Development,23.0,5,Life Sciences,Male,Laboratory Technician,Married,36970.0,3.0,13,8.0,1,23.0,1.0,3,1,2,0
31,Non-Travel,Research & Development,15.0,2,Life Sciences,Male,Healthcare Representative,Married,23020.0,4.0,14,8.0,0,13.0,3.0,11,4,8,0
42,Travel_Rarely,Research & Development,2.0,3,Medical,Female,Manager,Divorced,110310.0,3.0,12,8.0,1,8.0,2.0,5,1,2,0
39,Non-Travel,Research & Development,4.0,3,Life Sciences,Female,Manufacturing Director,Married,109760.0,1.0,11,8.0,0,9.0,3.0,9,5,8,0
38,Travel_Rarely,Research & Development,3.0,3,Life Sciences,Female,Manufacturing Director,Single,27780.0,2.0,13,8.0,0,8.0,5.0,3,1,2,0
41,Non-Travel,Sales,3.0,2,Medical,Male,Research Scientist,Married,108356.0,6.0,14,8.0,2,10.0,5.0,3,1,2,0
32,Non-Travel,Research & Development,11.0,2,Other,Female,Research Scientist,Divorced,44870.0,1.0,11,8.0,0,1.0,5.0,1,0,0,0
42,Travel_Rarely,Research & Development,21.0,2,Medical,Male,Sales Representative,Married,72950.0,1.0,15,8.0,0,10.0,3.0,9,7,8,0
34,Non-Travel,Research & Development,8.0,3,Life Sciences,Male,Sales Representative,Single,56170.0,8.0,25,8.0,1,9.0,3.0,5,0,4,1
42,Travel_Rarely,Research & Development,7.0,4,Other,Female,Laboratory Technician,Married,57140.0,5.0,11,8.0,0,10.0,2.0,0,0,0,0
40,Travel_Frequently,Sales,9.0,3,Medical,Male,Manufacturing Director,Married,45230.0,5.0,16,8.0,1,5.0,5.0,0,0,0,0
44,Non-Travel,Research & Development,6.0,3,Life Sciences,Male,Laboratory Technician,Single,23869.0,3.0,18,8.0,0,7.0,4.0,5,0,3,0
23,Travel_Rarely,Sales,14.0,3,Marketing,Male,Sales Executive,Married,42354.0,1.0,11,8.0,1,5.0,4.0,4,0,2,0
34,Travel_Rarely,Research & Development,7.0,4,Medical,Male,Research Scientist,Married,26940.0,1.0,16,8.0,1,2.0,3.0,2,2,2,1
39,Non-Travel,Research & Development,2.0,4,Medical,Male,Manufacturing Director,Single,44661.0,2.0,15,8.0,2,11.0,1.0,1,0,0,1
34,Travel_Rarely,Sales,7.0,4,Marketing,Male,Research Director,Divorced,96724.0,0.0,12,8.0,1,16.0,5.0,15,0,9,0
35,Travel_Rarely,Human Resources,4.0,2,Life Sciences,Female,Laboratory Technician,Married,63880.0,3.0,13,8.0,0,4.0,6.0,2,2,2,0
54,Travel_Rarely,Research & Development,2.0,4,Medical,Male,Human Resources,Single,89380.0,7.0,11,8.0,3,19.0,2.0,1,0,0,0
58,Travel_Rarely,Sales,2.0,2,Medical,Female,Research Scientist,Married,44118.0,1.0,13,8.0,1,40.0,2.0,40,15,6,1
44,Travel_Rarely,Research & Development,9.0,1,Life Sciences,Female,Sales Representative,Single,26100.0,6.0,15,8.0,0,6.0,2.0,4,1,2,0
37,Non-Travel,Research & Development,1.0,3,Medical,Male,Laboratory Technician,Married,20080.0,3.0,22,8.0,0,15.0,5.0,13,10,7,0
36,Travel_Rarely,Research & Development,2.0,3,Medical,Male,Manufacturing Director,Divorced,33760.0,5.0,111,8.0,0,16.0,3.0,2,2,2,1
57,Travel_Rarely,Research & Development,4.0,3,Life Sciences,Male,Manufacturing Director,Divorced,20409.0,3.0,14,8.0,1,12.0,5.0,5,1,4,0
36,Travel_Rarely,Research & Development,2.0,4,Medical,Male,Healthcare Representative,Single,27250.0,9.0,21,8.0,1,18.0,4.0,16,5,12,0
34,Travel_Rarely,Research & Development,19.0,1,Medical,Male,Healthcare Representative,Single,27030.0,1.0,21,8.0,1,9.0,2.0,8,7,7,0
47,Travel_Rarely,Research & Development,4.0,2,Medical,Male,Laboratory Technician,Married,43640.0,3.0,11,8.0,1,26.0,3.0,20,5,6,0
30,Travel_Rarely,Research & Development,13.0,3,Life Sciences,Female,Research Director,Married,41970.0,1.0,13,8.0,0,11.0,3.0,10,1,9,0
40,Non-Travel,Research & Development,2.0,4,Life Sciences,Male,Human Resources,Single,65450.0,4.0,15,8.0,0,22.0,2.8093203883495144,1,0,0,1
31,Travel_Rarely,Sales,7.0,4,Marketing,Male,Sales Executive,Married,132250.0,3.0,21,8.0,1,9.0,2.0,2,1,0,0
31,Travel_Rarely,Research & Development,17.0,4,Life Sciences,Male,Human Resources,Single,42959.0,9.0,13,8.0,0,8.0,3.0,3,0,2,0
25,Travel_Rarely,Research & Development,5.0,2,Life Sciences,Female,Laboratory Technician,Married,26600.0,5.0,13,8.0,0,6.0,3.0,2,0,2,1
32,Travel_Rarely,Research & Development,22.0,3,Other,Male,Sales Executive,Married,23620.0,1.0,11,8.0,0,9.0,2.0,9,7,8,0
29,Travel_Rarely,Research & Development,18.0,3,Life Sciences,Male,Sales Executive,Married,31784.0,2.0,22,8.0,3,10.0,2.0,0,0,0,0
31,Non-Travel,Research & Development,8.0,4,Life Sciences,Female,Sales Executive,Single,147320.0,0.0,12,8.0,0,10.0,3.0,9,1,7,0
40,Travel_Frequently,Research & Development,4.0,4,Medical,Female,Human Resources,Married,51260.0,5.0,18,8.0,0,20.0,2.0,18,1,12,0
43,Travel_Rarely,Research & Development,2.0,3,Life Sciences,Male,Manufacturing Director,Married,74136.0,7.0,13,8.0,2,21.0,3.0,16,6,14,0
34,Travel_Frequently,Sales,30.0,4,Marketing,Male,Research Scientist,Single,115100.0,0.0,14,8.0,1,7.0,5.0,6,0,4,0
29,Travel_Rarely,Research & Development,10.0,3,Other,Male,Research Scientist,Married,34520.0,1.0,11,8.0,0,10.0,3.0,10,0,7,0
31,Travel_Rarely,Sales,8.0,4,Marketing,Male,Sales Executive,Married,132827.0,3.0,21,8.0,1,9.0,2.0,2,1,0,0
29,Travel_Rarely,Research & Development,27.0,1,Life Sciences,Male,Laboratory Technician,Married,22180.0,1.0,24,8.0,1,10.0,1.0,10,0,8,0
36,Travel_Rarely,Research & Development,1.0,3,Life Sciences,Male,Research Director,Single,54920.0,7.0,12,8.0,1,10.0,2.0,5,0,3,1
55,Travel_Rarely,Research & Development,11.0,1,Medical,Female,Laboratory Technician,Married,26930.0,1.0,18,8.0,0,36.0,6.0,36,2,13,0
30,Travel_Frequently,Research & Development,2.0,4,Medical,Male,Research Scientist,Single,20330.0,1.0,14,8.0,1,12.0,3.0,12,3,7,0
55,Travel_Rarely,Research & Development,20.0,3,Technical Degree,Male,Human Resources,Single,46800.0,6.0,14,8.0,3,24.0,0.0,19,3,8,1
50,Travel_Frequently,Sales,2.0,2,Marketing,Male,Sales Executive,Married,29836.0,1.0,14,8.0,3,32.0,2.0,32,10,7,0
33,Travel_Rarely,Research & Development,9.0,2,Life Sciences,Female,Research Scientist,Divorced,161840.0,0.0,13,8.0,1,10.0,2.0,9,0,8,0
36,Non-Travel,Human Resources,28.0,3,Human Resources,Male,Laboratory Technician,Single,24320.0,4.0,111,8.0,0,7.0,4.0,1,0,0,0
42,Travel_Rarely,Research & Development,8.0,2,Life Sciences,Female,Manager,Single,40140.0,8.0,13,8.0,1,24.0,3.0,1,0,1,0
48,Travel_Rarely,Research & Development,9.0,1,Medical,Male,Laboratory Technician,Married,53760.0,7.0,13,8.0,1,21.0,3.0,3,0,2,0
50,Travel_Frequently,Research & Development,6.0,3,Medical,Male,Manager,Single,23420.0,1.0,12,8.0,1,32.0,2.0,32,13,9,0
26,Travel_Rarely,Human Resources,10.0,3,Life Sciences,Male,Research Scientist,Single,68110.0,1.0,11,8.0,1,8.0,4.0,8,2,2,0
40,Travel_Rarely,Sales,2.0,4,Marketing,Male,Sales Executive,Married,48690.0,4.0,12,8.0,0,14.0,2.0,11,11,98,0
27,Travel_Rarely,Research & Development,3.0,4,Life Sciences,Male,Human Resources,Married,37080.0,1.0,16,8.0,2,6.0,2.0,6,4,4,0
29,Travel_Rarely,Research & Development,2.0,4,Medical,Male,Laboratory Technician,Divorced,26790.0,2.0,15,8.0,0,10.0,2.0,3,0,2,0
22,Travel_Rarely,Research & Development,2.0,3,Other,Male,Research Scientist,Married,49680.0,1.0,14,8.0,0,1.0,3.0,1,0,0,1
24,Travel_Rarely,Research & Development,17.0,2,Life Sciences,Female,Healthcare Representative,Single,25010.0,9.0,103,8.0,0,4.0,3.0,2,2,0,1
35,Travel_Rarely,Research & Development,18.0,5,Medical,Female,Research Scientist,Divorced,65380.0,2.0,16,8.0,1,15.0,3.0,7,6,4,0
32,Travel_Rarely,Sales,1.0,3,Medical,Male,Sales Executive,Single,136640.0,3.0,14,8.0,0,10.0,6.0,7,7,7,0
45,Travel_Rarely,Sales,24.0,3,Life Sciences,Male,Laboratory Technician,Single,36584.0,8.0,16,8.0,1,8.0,2.0,5,0,1,0
36,Travel_Rarely,Research & Development,25.0,3,Other,Female,Research Director,Married,63970.0,4.0,14,8.0,1,11.0,3.0,3,0,2,0
26,Travel_Frequently,Research & Development,1.0,4,Other,Male,Laboratory Technician,Divorced,104470.0,1.0,18,8.0,0,6.0,3.0,6,1,4,0
36,Travel_Rarely,Research & Development,5.0,2,Life Sciences,Female,Human Resources,Single,44995.0,0.0,18,8.0,1,15.0,3.0,14,7,8,0
43,Non-Travel,Research & Development,6.0,2,Medical,Male,Healthcare Representative,Divorced,20280.0,4.0,20,8.0,1,7.0,2.0,5,2,2,0
52,Non-Travel,Research & Development,2.0,4,Other,Male,Manager,Divorced,46685.0,2.0,16,8.0,1,16.0,3.0,9,0,0,0
41,Travel_Rarely,Research & Development,1.0,1,Technical Degree,Male,Laboratory Technician,Divorced,25270.0,0.0,18,8.0,0,23.0,2.0,22,13,5,0
34,Travel_Rarely,Research & Development,2.0,5,Technical Degree,Male,Healthcare Representative,Single,49990.0,3.0,12,8.0,2,10.0,2.0,5,4,3,0
36,Travel_Rarely,Research & Development,10.0,2,Medical,Male,Sales Executive,Divorced,119350.0,1.0,11,8.0,3,7.0,6.0,7,1,7,0
26,Travel_Rarely,Research & Development,5.0,3,Medical,Male,Research Scientist,Divorced,68540.0,2.0,11,8.0,0,5.0,5.0,3,0,2,1
40,Travel_Frequently,Sales,1.0,3,Marketing,Male,Research Scientist,Divorced,39310.0,8.0,19,8.0,0,3.0,2.0,1,0,0,0
28,Travel_Rarely,Research & Development,11.0,3,Life Sciences,Female,Manager,Divorced,136108.0,5.0,20,8.0,1,6.0,2.0,2,2,2,0
34,Travel_Rarely,Sales,9.0,4,Medical,Female,Laboratory Technician,Married,27410.0,0.0,15,8.0,1,2.0,3.0,1,0,0,0
21,Travel_Rarely,Research & Development,1.0,4,Life Sciences,Male,Manager,Single,57750.0,1.0,18,8.0,0,1.0,2.0,1,1,0,1
54,Non-Travel,Research & Development,9.0,3,Life Sciences,Male,Laboratory Technician,Single,196130.0,2.0,17,8.0,0,23.0,5.0,5,4,77,0
53,Travel_Rarely,Research & Development,10.0,3,Life Sciences,Male,Sales Representative,Married,20890.0,5.0,16,8.0,0,28.0,2.0,2,2,2,0
24,Non-Travel,Research & Development,11.0,3,Life Sciences,Female,Manager,Married,51600.0,1.0,17,8.0,1,1.0,3.0,1,0,0,0
20,Travel_Rarely,Research & Development,1.0,3,Life Sciences,Male,Sales Representative,Single,47770.0,1.0,18,8.0,1,2.0,3.0,2,0,2,0
32,Travel_Rarely,Research & Development,3.0,4,Life Sciences,Female,Research Director,Single,42096.0,7.0,15,8.0,0,10.0,0.0,5,0,4,1
27,Travel_Rarely,Research & Development,2.0,5,Life Sciences,Female,Research Scientist,Single,138191.0,1.0,18,8.0,1,8.0,3.0,8,7,7,1
43,Travel_Rarely,Sales,25.0,2,Life Sciences,Male,Research Scientist,Divorced,50550.0,5.0,22,8.0,0,18.0,2.0,1,0,0,0
29,Travel_Frequently,Sales,15.0,4,Medical,Female,Sales Executive,Married,49680.0,1.0,19,8.0,3,11.0,4.0,11,4,1,0
32,Travel_Frequently,Sales,2.0,2,Life Sciences,Female,Manufacturing Director,Single,21660.0,1.0,19,8.0,1,9.0,4.0,9,3,7,0
39,Travel_Frequently,Research & Development,12.0,1,Medical,Male,Research Scientist,Married,99910.0,1.0,16,8.0,1,8.0,3.0,8,0,7,0
36,Travel_Frequently,Sales,17.0,2,Life Sciences,Male,Research Scientist,Married,12810.0,2.0,11,8.0,0,17.0,2.0,15,6,13,0
33,Travel_Rarely,Sales,9.0,1,Other,Female,Sales Executive,Married,32950.0,6.0,22,8.0,2,7.0,2.0,3,1,1,0
42,Travel_Frequently,Research & Development,3.0,4,Medical,Female,Research Scientist,Married,29770.0,4.0,15,8.0,3,8.0,3.0,2,2,0,0
32,Travel_Rarely,Research & Development,2.0,4,Medical,Male,Research Director,Married,191890.0,0.0,12,8.0,1,4.0,3.0,3,1,2,0
60,Travel_Frequently,Research & Development,17.0,3,Life Sciences,Female,Laboratory Technician,Married,23390.0,4.0,20,8.0,0,22.0,4.0,18,13,11,0
19,Travel_Rarely,Sales,2.0,4,Marketing,Male,Laboratory Technician,Single,115570.0,1.0,22,8.0,0,1.0,0.0,1,0,1,0
29,Travel_Frequently,Research & Development,5.0,1,Medical,Female,Research Scientist,Divorced,62440.0,1.0,22,8.0,0,6.0,3.0,6,1,3,0
59,Travel_Rarely,Research & Development,6.0,3,Life Sciences,Male,Research Scientist,Married,56740.0,3.0,12,8.0,0,14.0,6.0,6,0,4,0
44,Non-Travel,Research & Development,21.0,3,Life Sciences,Male,Sales Representative,Single,45560.0,2.0,13,8.0,0,6.0,4.0,0,0,0,0
42,Travel_Rarely,Sales,11.0,1,Technical Degree,Male,Human Resources,Single,59400.0,7.0,16,8.0,0,10.0,2.0,5,0,3,0
59,Travel_Frequently,Research & Development,10.0,4,Life Sciences,Male,Research Scientist,Single,23080.0,7.0,19,8.0,1,20.0,4.0,4,1,3,0
56,Travel_Rarely,Research & Development,4.0,3,Life Sciences,Male,Manager,Divorced,26801.0,4.0,12,8.0,0,19.0,2.0,2,2,2,0
41,Travel_Rarely,Research & Development,23.0,3,Life Sciences,Female,Sales Executive,Divorced,26570.0,4.0,11,8.0,0,10.0,3.0,7,1,0,1
29,Travel_Rarely,Research & Development,2.0,2,Life Sciences,Male,Research Scientist,Married,192370.0,9.0,11,8.0,1,9.0,2.0,5,1,2,0
25,Travel_Rarely,Research & Development,27.0,3,Technical Degree,Male,Laboratory Technician,Married,89214.0,1.0,22,8.0,1,2.0,3.0,2,2,1,0
26,Travel_Rarely,Research & Development,10.0,1,Medical,Male,Sales Executive,Married,106860.0,1.0,14,8.0,1,3.0,2.0,3,0,2,0
27,Non-Travel,Research & Development,4.0,3,Medical,Male,Healthcare Representative,Divorced,27830.0,6.0,16,8.0,1,6.0,2.0,2,2,2,0
28,Travel_Rarely,Sales,2.0,2,Technical Degree,Female,Sales Executive,Married,22310.0,1.0,12,8.0,0,8.0,3.0,8,7,5,0
25,Travel_Rarely,Sales,30.0,1,Medical,Female,Research Scientist,Married,30690.0,2.0,14,8.0,1,6.0,3.0,2,2,2,0
51,Travel_Frequently,Research & Development,2.0,3,Life Sciences,Female,Sales Executive,Single,20772.0,3.0,14,8.0,1,23.0,4.0,13,12,8,0
36,Travel_Rarely,Research & Development,27.0,3,Technical Degree,Female,Research Scientist,Married,50560.0,7.0,12,8.0,0,15.0,2.0,12,5,7,0
50,Travel_Rarely,Sales,10.0,3,Life Sciences,Male,Research Scientist,Married,23220.0,7.0,25,8.0,1,4.0,0.0,2,2,2,0
31,Travel_Rarely,Sales,2.0,5,Life Sciences,Male,Sales Representative,Married,27280.0,8.0,11,8.0,0,7.0,3.0,4,0,2,0
36,Non-Travel,Sales,29.0,1,Life Sciences,Male,Research Scientist,Divorced,48980.0,4.0,13,8.0,1,12.0,3.0,7,0,7,0
50,Travel_Frequently,Research & Development,3.0,3,Other,Male,Research Scientist,Married,42940.0,2.0,20,8.0,0,32.0,2.0,30,12,13,0
29,Non-Travel,Sales,23.0,4,Marketing,Male,Human Resources,Married,57360.0,1.0,22,8.0,0,4.0,1.0,4,0,2,0
51,Travel_Rarely,Research & Development,29.0,4,Life Sciences,Female,Manufacturing Director,Married,24510.0,3.0,17,8.0,0,10.0,2.0,4,0,3,0
49,Travel_Rarely,Research & Development,2.0,3,Life Sciences,Female,Sales Executive,Married,47240.0,1.0,11,8.0,1,16.0,3.0,15,5,11,0
46,Travel_Rarely,Sales,2.0,2,Medical,Female,Research Scientist,Single,97140.0,1.0,22,8.0,0,9.0,0.0,9,4,7,1
31,Travel_Rarely,Research & Development,15.0,2,Life Sciences,Male,Sales Executive,Married,49600.0,1.0,15,8.0,0,10.0,3.0,10,6,7,1
58,Travel_Rarely,Research & Development,28.0,3,Other,Male,Laboratory Technician,Divorced,21870.0,1.0,18,8.0,1,2.0,1.0,2,2,2,0
55,Travel_Rarely,Research & Development,1.0,4,Other,Female,Research Scientist,Married,67990.0,3.0,11,8.0,0,12.0,2.0,10,0,8,0
52,Travel_Rarely,Sales,2.0,1,Medical,Male,Laboratory Technician,Divorced,100257.0,2.707511380880121,11,8.0,1,18.0,2.0,10,6,9,0
29,Travel_Rarely,Research & Development,18.0,3,Life Sciences,Male,Sales Executive,Married,31430.0,2.0,22,8.0,3,10.0,2.0,0,0,0,0
33,Non-Travel,Research & Development,18.0,2,Medical,Female,Healthcare Representative,Divorced,63850.0,1.0,13,8.0,0,7.0,6.0,6,1,2,0
45,Travel_Frequently,Research & Development,19.0,3,Medical,Male,Laboratory Technician,Single,36810.0,3.0,17,8.0,1,22.0,2.0,0,0,0,0
